XO.WP25.xml 100.0 -159.7563 56.453
XO.WP30.xml 100.0 -161.2014 56.001
XO.WS26.xml 100.0 -159.1431 55.9123
XO.WS27.xml 100.0 -159.9136 55.2236
XO.WS28.xml 100.0 -162.2992 55.0746
XO.WS71.xml 100.0 -153.078922 56.15695
XO.WS72.xml 100.0 -151.81063 56.257748
XO.WS73.xml 100.0 -158.513277 54.419958
XO.WS74.xml 100.0 -159.361628 54.369193
XO.WS75.xml 100.0 -160.256908 54.17963
